chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
3972_1,3972,1,Christopher Nkunku: Chelsea sign RB Leipzig striker for £52m,unknown,"Christopher Nkunku, who scored 16 goals in 25 games for RP Leipzig in the Bundesliga last season, agrees a six-year deal at Stamford Bridge.",24
3973_1,3973,1,The Ashes 2023: 'Pat Cummins is Australia's 'Boss' but England can fight back',unknown,"Pat Cummins proved himself to be 'The Boss' in an Edgbaston Ashes clash for the ages, but England can still turn the series around, says Stephan Shemilt.",27
3974_1,3974,1,The Ashes day five highlights: Australia win first Test in dramatic finish,unknown,Australia prevail in another Edgbaston Ashes classic to beat England by two wickets and take a 1-0 lead in the series.,21
3975_1,3975,1,Scotland 2-0 Georgia: 90-minute rain delay can't stop Scots inching closer to Euro 2024,unknown,A 90-minute rain delay is not enough to knock swaggering Scotland off their stride towards Euro 2024 as Georgia are swept away at Hampden.,24
3976_1,3976,1,"Queen's 2023 results: Andy Murray loses to Alex de Minaur, Carlos Alcaraz beats Arthur Rinderknech",unknown,Andy Murray's return to Queen's falls flat as his 10-match winning streak on the British grass courts is ended by Australia's Alex de Minaur.,24
3977_1,3977,1,"Royal Ascot: Paddington gives Aidan O'Brien record, Hollie Doyle wins on Bradsell, Frankie Dettori banned",unknown,"Paddington wins the Prince of Wales's Stakes to give trainer Aidan O'Brien a record 83rd victory at Royal Ascot, as Hollie Doyle triumphs on Bradsell in the King's Stand Stakes",30
3978_1,3978,1,Birmingham Classic results: Katie Boulter loses to Zhu Lin; Harriet Dart beats Jodie Burrage,unknown,"British number one Katie Boulter suffers a first-round defeat at the Birmingham Classic, two days after winning her first WTA Tour title.",22
3979_1,3979,1,Watch: Inside Titanic sub before it went missing,unknown,"Filmed in 2022, OceanGate's boss Stockton Rush gave a glimpse into the small vessel that travels to the Titanic wreck.",20
3980_1,3980,1,What it's like on board,unknown,Two people who have been on the Titan sub say it will be challenging for rescuers to find it in time.,21
3981_1,3981,1,Warning DIY waste charges ban could push up council tax,unknown,Councils warn getting rid of fees to dispose of DIY material will see costs passed on to households in other ways.,21
3982_1,3982,1,Pisces III submersible: A dramatic underwater rescue,unknown,Fifty years ago two Britons spent three days trapped in a submersible at the bottom of the seabed while a dramatic rescue operation was under way.,26
3983_1,3983,1,The Ashes 2023: Women's Test match set for enthralling Trent Bridge opener,unknown,"Australia are a dominant force in women's cricket, but they and England are facing a step into the unknown when the Women's Ashes begins on Thursday.",26
3984_1,3984,1,Ilkay Gundogan: Manchester City captain to join Barcelona on free transfer,unknown,Manchester City captain Ilkay Gundogan will join Barcelona on a free transfer when his contract expires at the end of this month.,22
3985_1,3985,1,The NBA star that never was - the death of Len Bias,unknown,Len Bias turned from feel-good story to cautionary tale in the space of two fateful days in 1986. The young basketball player's death set in train two imponderable questions that sparked fascination and fear.,34
3986_1,3986,1,Kai Havertz: Arsenal agree £65m deal with Chelsea for German forward,unknown,Chelsea forward Kai Havertz is set to move to Premier League rivals Arsenal after the two clubs agree on a fee of around £65m.,24
3987_1,3987,1,The Ashes 2023: England will go 'harder' at Australia - Brendon McCullum,unknown,"Coach Brendon McCullum says England will go ""harder"" at Australia after their agonising two-wicket defeat in the first Ashes Test at Edgbaston.",22
3988_1,3988,1,The Ashes: Jonny Bairstow's ups and downs in first Test,unknown,BBC Sport looks at the good and the bad moments from England's wicketkeeper-batsman Jonny Bairstow during his side's first Test defeat by Australia in the Ashes.,26
3989_1,3989,1,What we know so far,unknown,"The search, the theories, the people on board - everything you need to know about the operation in the Atlantic Ocean.",21
3990_1,3990,1,Bank boss denies wanting economic slump after 5% rate shock,unknown,"""If we don't raise rates now, it could be worse later,"" Bank of England boss warns as it raises rates again.",21
3991_1,3991,1,Train strikes: RMT union announces three days of walkouts in July,unknown,"The RMT says 20,000 members will walk out on 20, 22 and 29 July as part of a long-running dispute.",20
3992_1,3992,1,Stockton Rush: OceanGate CEO in his own words,unknown,"Over the years, the explorer spoke of his love for the sea. He was one of five killed on board the Titan submersible.",23
3993_1,3993,1,Windrush Day: What is Windrush and who are the Windrush generation?,unknown,It is 75 years since a ship from the Caribbean to the UK became a symbol of a mass-migration movement.,20
3994_1,3994,1,Greece boat disaster: Two families united in grief thousands of miles apart,unknown,Up to 600 people are feared dead after the migrant boat disaster off Greece - many from Egypt and Pakistan.,20
3995_1,3995,1,The Ashes 2023: 'England must win women's series and showcase attacking style' - Ebony Rainford-Brent,unknown,"England must win the Ashes and establish their attacking style for the series to be considered a success, says Ebony Rainford-Brent.",21
3996_1,3996,1,International Boxing Association stripped by International Olympic Committee of status,unknown,The International Olympic Committee votes to strip the International Boxing Association of its status as the sport's world governing body.,20
3997_1,3997,1,Women's Ashes 2023: Sophie Ecclestone shines for England against Australia - highlights,unknown,"Watch highlights as Sophie Ecclestone takes three wickets to lead England's fight back, while Australia's Ellyse Perry reached 99 on day one of the Women's Ashes Test at Trent Bridge.",30
3998_1,3998,1,King Charles has Royal Ascot winner and Dettori claims Gold Cup,unknown,"Desert Hero delivers King Charles his first winner at Royal Ascot with victory in the King George V Stakes, as Frankie Dettori claims a ninth Gold Cup triumph.",28
3999_1,3999,1,Birmingham Classic: Venus Williams' run ended by Jelena Ostapenko,unknown,Venus Williams' short but unexpected run at the Birmingham Classic comes to an end with defeat by second seed Jelena Ostapenko in a three-set thriller.,25
4000_1,4000,1,"The Boo Radleys: From Glastonbury to Britpop return, via the classroom",unknown,"Now teaching IT in Kilkeel, bassist Tim Brown is scratching an itch to be back on stage with his band.",20
4001_1,4001,1,The Ashes 2023: England must protect their 'once-in-a-generation' bowler Sophie Ecclestone,unknown,"Sophie Ecclestone shone once again for England on day two of the one-off Ashes Test, but their generational talent must be protected.",22
4002_1,4002,1,Women's Ashes 2023: Tammy Beaumont century fuels England fightback against Australia - highlights,unknown,Watch highlights from day two of the Women's Ashes 2023 as England bowl Australia out for 473 and England's Tammy Beaumont makes her first Test century off 152 balls.,29
4003_1,4003,1,Route to Scottish independence must be lawful - SNP leader Humza Yousaf,unknown,The SNP leader says if his party wins a majority of general election seats he will call for the legal means to hold a democratic referendum.,26
4004_1,4004,1,The Ashes 2023: 'England miss their opportunity to pounce on Australia',unknown,England let two chances to pounce on Australia pass them by - and must now put their attacking mindset to the ultimate test.,23
4005_1,4005,1,Women's Ashes 2023: Australia in control after Tammy Beaumont breaks England record - highlights,unknown,Watch highlights as Australian openers Beth Mooney and Phoebe Litchfield give their side the advantage after Tammy Beaumont hit a record-breaking double century on day three of the Women's Ashes Test at Trent Bridge.,34
4006_1,4006,1,Zharnel Hughes runs 9.83 to break Linford Christie's long-standing British men's 100m record,unknown,"Zharnel Hughes breaks Linford Christie's British men's 100m record, which had stood for 30 years, by clocking 9.83 seconds in New York.",22
4007_1,4007,1,Queen's 2023 results: Carlos Alcaraz to face Alex de Minaur in final,unknown,Carlos Alcaraz will face Alex de Minaur in the Queen's final for the chance to win a first grass title and return to world number one.,26
4008_1,4008,1,European Athletics Team Championships: Great Britain fourth heading into final day in Poland,unknown,Issy Boffey takes second in the women's 800m but Great Britain will begin the final day of the European Athletics Team Championships fourth overall.,24
4009_1,4009,1,"Glastonbury: Watch Guns N' Roses, Lizzo and Lewis Capaldi perform",unknown,"Guns N' Roses, Lizzo and Lewis Capaldi are among the stars to have taken to the stage at Worthy Farm.",20
4010_1,4010,1,UK weather: Joint hottest day of the year as storms lash north,unknown,The joint hottest day of the year so far was recorded on Sunday but the week ahead looks cooler for most.,21
4011_1,4011,1,European Athletics Team Championships: Shot putter Jolien Boumkwo runs 100m hurdles,unknown,Following the withdrawal of a team-mate Belgian shot putter Jolien Boumkwo competes in the 100m women's hurdles to gain important points for her nation at the European Athletics Team Championships.,30
4012_1,4012,1,Leominster Christmas light switch-on cancelled in June,unknown,"A revamp of Leominster town centre is expected to start at the end of the year, the town council says.",20
4013_1,4013,1,The Ashes: Australia's greatness prevails but England can still fight on day five,unknown,"Australia demonstrated why they are the best team in women's cricket on day four of the Ashes Test, but England have a fighting chance on the final day.",28
4014_1,4014,1,Carlos Alcaraz: What are Queen's champion's chances of winning Wimbledon?,unknown,"After Carlos Alcaraz takes the title at Queen's in only his 11th match on grass, could the young Spaniard go on to win Wimbledon?",24
4015_1,4015,1,Women's Ashes 2023: Australia stay in control as 15 wickets fall on day four - highlights,unknown,Watch highlights as Australia remain in control over England as 15 wickets fall on day four of the Ashes Test at Trent Bridge.,23
4016_1,4016,1,MLB London Series: St Louis Cardinals beat Chicago Cubs in game two to level series,unknown,It was honours even at London Stadium this weekend as Major League Baseball made its long-awaited return to the UK.,20
